UE;NUMERO;TIPO;SITUACAO;REFERENCIA;CONTRATADOS;PROVENTO;DESCONTO;LIQUIDO;PENSIONISTA
UE/MS;075537;Diárias ( EX ) ;Paga 021090;5/2023;3;2730.970000;209.350000;2521.620000;0.000000
UE/MS;075613;Locomoção de Mensalista ( LM ) ;Paga 021090;5/2023;10;1574.000000;0.000000;1574.000000;0.000000
UE/MS;075615;Locomoção de Rercenseador ( LR ) ;Paga 021088;5/2023;23;14338.900000;0.000000;14338.900000;0.000000
UE/MS;075638;Diárias ( EX ) ;Paga 021090;5/2023;6;9957.660000;837.440000;9120.220000;0.000000
UE/MS;075656;Diárias ( EX ) ;Paga 021090;5/2023;1;2106.300000;179.450000;1926.850000;0.000000
UE/MS;075689;Locomoção de Mensalista ( LM ) ;Paga 021092;5/2023;5;712.000000;0.000000;712.000000;0.000000
UE/MS;075690;Locomoção de Rercenseador ( LR ) ;Paga 021091;5/2023;32;13701.400000;0.000000;13701.400000;0.000000
UE/MS;075691;Diárias ( EX ) ;Paga 021092;5/2023;1;451.350000;29.900000;421.450000;0.000000
UE/MS;075727;Acerto de Rescisação de Mensalista ( AM ) ;Paga 021107;5/2023;1;500.000000;0.000000;500.000000;0.000000
UE/MS;075750;Locomoção de Mensalista ( LM ) ;Paga 021096;5/2023;19;7240.000000;0.000000;7240.000000;0.000000
UE/MS;075751;Locomoção de Rercenseador ( LR ) ;Paga 021095;5/2023;12;3706.000000;0.000000;3706.000000;0.000000
UE/MS;075752;Diárias ( EX ) ;Paga 021096;5/2023;9;14699.200000;1269.210000;13429.990000;0.000000
UE/MS;075811;Locomoção de Mensalista ( LM ) ;Paga 021096;5/2023;3;1220.500000;0.000000;1220.500000;0.000000
UE/MS;075813;Locomoção de Rercenseador ( LR ) ;Paga 021095;5/2023;13;4584.430000;0.000000;4584.430000;0.000000
UE/MS;075837;Diárias ( EX ) ;Paga 021096;5/2023;1;337.600000;0.000000;337.600000;0.000000
UE/MS;075884;Locomoção de Mensalista ( LM ) ;Paga 021101;5/2023;4;1400.000000;0.000000;1400.000000;0.000000
UE/MS;075885;Locomoção de Rercenseador ( LR ) ;Paga 021100;5/2023;12;2940.000000;0.000000;2940.000000;0.000000
UE/MS;075937;Locomoção de Rercenseador ( LR ) ;Paga 021105;5/2023;10;4403.460000;0.000000;4403.460000;0.000000
UE/MS;075968;Diárias ( EX ) ;Paga 021106;5/2023;1;170.510000;29.900000;140.610000;0.000000
UE/MS;076004;Locomoção de Mensalista ( LM ) ;Paga 021106;5/2023;15;3234.000000;0.000000;3234.000000;0.000000
UE/MS;076005;Locomoção de Rercenseador ( LR ) ;Paga 021105;5/2023;30;16790.990000;0.000000;16790.990000;0.000000
UE/MS;076019;Diárias ( EX ) ;Paga 021106;5/2023;1;1354.050000;107.720000;1246.330000;0.000000
UE/MS;076099;Produção de Recenseador ( PR ) ;Paga 021109;5/2023;53;9591.260000;924.350000;8666.910000;0.000000
UE/MS;076100;Rescisão de Recenseador ( RR ) ;Paga 021109;5/2023;4;3081.670000;96.220000;2985.450000;0.000000
UE/MS;076101;Locomoção de Mensalista ( LM ) ;Paga 021111;5/2023;11;1274.000000;0.000000;1274.000000;0.000000
UE/MS;076102;Locomoção de Rercenseador ( LR ) ;Paga 021110;5/2023;21;7255.690000;0.000000;7255.690000;0.000000
UE/MS;076103;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021109;5/2023;1;1951.340000;1771.520000;179.820000;0.000000
UE/MS;076105;Rescisação de Mensalista ( RM ) ;Paga 021125;5/2023;7;30487.930000;3008.410000;27479.520000;0.000000
UE/MS;076129;Diárias ( EX ) ;Paga 021111;5/2023;2;1203.600000;167.530000;1036.070000;0.000000
UE/MS;076173;Produção de Recenseador ( PR ) ;Paga 021112;5/2023;41;2346.850000;181.740000;2165.110000;0.000000
UE/MS;076174;Rescisão de Recenseador ( RR ) ;Paga 021113;5/2023;1;1063.440000;34.180000;1029.260000;0.000000
UE/MS;076175;Locomoção de Rercenseador ( LR ) ;Paga 021114;5/2023;19;6078.000000;0.000000;6078.000000;0.000000
UE/MS;076176;Locomoção de Mensalista ( LM ) ;Paga 021115;5/2023;12;2005.000000;0.000000;2005.000000;0.000000
UE/MS;076247;Acerto de Rescisação de Mensalista ( AM ) ;Paga 021125;5/2023;1;510.000000;0.000000;510.000000;0.000000
UE/MS;076254;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021113;5/2023;2;2905.260000;965.070000;1940.190000;0.000000
UE/MS;076280;Diárias ( EX ) ;Paga 021115;5/2023;1;356.930000;0.000000;356.930000;0.000000
UE/MS;076285;Diárias ( EX ) ;Paga 021115;5/2023;2;621.860000;98.110000;523.750000;0.000000
UE/MS;076327;Produção de Recenseador ( PR ) ;Paga 021116;5/2023;43;3800.320000;288.890000;3511.430000;0.000000
UE/MS;076328;Rescisão de Recenseador ( RR ) ;Paga 021116;5/2023;1;2460.670000;67.310000;2393.360000;0.000000
UE/MS;076329;Locomoção de Mensalista ( LM ) ;Paga 021118;5/2023;12;3231.030000;0.000000;3231.030000;0.000000
UE/MS;076330;Locomoção de Rercenseador ( LR ) ;Paga 021117;5/2023;13;4670.000000;0.000000;4670.000000;0.000000
UE/MS;076331;Diárias ( EX ) ;Paga 021118;5/2023;3;6168.450000;508.440000;5660.010000;0.000000
UE/MS;076397;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021116;5/2023;2;2923.330000;1299.690000;1623.640000;0.000000
UE/MS;076423;Produção de Recenseador ( PR ) ;Paga 021126;5/2023;59;9475.430000;829.460000;8645.970000;0.000000
UE/MS;076424;Locomoção de Mensalista ( LM ) ;Paga 021124;5/2023;11;2450.000000;0.000000;2450.000000;0.000000
UE/MS;076425;Locomoção de Rercenseador ( LR ) ;Paga 021123;5/2023;30;8290.040000;0.000000;8290.040000;0.000000
UE/MS;076426;Rescisão de Recenseador ( RR ) ;Paga 021122;5/2023;1;2360.470000;75.870000;2284.600000;0.000000
UE/MS;076427;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021122;5/2023;3;4058.760000;2976.080000;1082.680000;0.000000
UE/MS;076513;Diárias ( EX ) ;Paga 021124;5/2023;5;11283.750000;909.340000;10374.410000;0.000000
UE/MS;076530;Locomoção de Mensalista ( LM ) ;Paga 021124;5/2023;6;1410.000000;0.000000;1410.000000;0.000000
UE/MS;076531;Locomoção de Rercenseador ( LR ) ;Paga 021123;5/2023;8;7005.300000;0.000000;7005.300000;0.000000
UE/MS;076566;Rescisão de Recenseador ( RR ) ;Paga 021122;5/2023;2;7666.700000;273.640000;7393.060000;0.000000
UE/MS;076587;Diárias ( EX ) ;Paga 021124;5/2023;3;2652.650000;155.520000;2497.130000;0.000000
UE/MS;076687;Rescisão de Recenseador ( RR ) ;Paga 021126;5/2023;2;1651.510000;53.070000;1598.440000;0.000000
UE/MS;076688;Locomoção de Mensalista ( LM ) ;Paga 021128;5/2023;9;2670.000000;0.000000;2670.000000;0.000000
UE/MS;076689;Locomoção de Rercenseador ( LR ) ;Paga 021127;5/2023;12;3018.000000;0.000000;3018.000000;0.000000
UE/MS;076690;Diárias ( EX ) ;Paga 021128;5/2023;1;2106.300000;179.450000;1926.850000;0.000000
UE/MS;076691;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021126;5/2023;1;1133.950000;891.780000;242.170000;0.000000
UE/MS;076744;Produção de Recenseador ( PR ) ;Paga 021129;5/2023;33;2509.400000;177.510000;2331.890000;0.000000
UE/MS;076761;Locomoção de Mensalista ( LM ) ;Paga 021131;5/2023;14;2003.650000;0.000000;2003.650000;0.000000
UE/MS;076762;Locomoção de Rercenseador ( LR ) ;Paga 021130;5/2023;13;4289.400000;0.000000;4289.400000;0.000000
UE/MS;076848;Diárias ( EX ) ;Paga 021131;5/2023;2;5416.200000;514.620000;4901.580000;0.000000
UE/MS;076849;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021129;5/2023;2;2095.280000;1325.610000;769.670000;0.000000
UE/MS;076850;Produção de Recenseador ( PR ) ;Paga 021132;5/2023;44;3622.160000;297.880000;3324.280000;0.000000
UE/MS;076851;Rescisão de Recenseador ( RR ) ;Paga 021132;5/2023;3;5803.340000;193.190000;5610.150000;0.000000
UE/MS;076867;Diárias ( EX ) ;Paga 021131;5/2023;9;12677.350000;1209.470000;11467.880000;0.000000
UE/MS;076918;Locomoção de Mensalista ( LM ) ;Paga 021134;5/2023;8;1697.400000;0.000000;1697.400000;0.000000
UE/MS;076922;Locomoção de Rercenseador ( LR ) ;Paga 021133;5/2023;18;6375.000000;0.000000;6375.000000;0.000000
UE/MS;076984;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021132;5/2023;1;4489.090000;2083.440000;2405.650000;0.000000
UE/MS;076989;Produção de Recenseador ( PR ) ;Paga 021135;5/2023;45;6444.990000;632.520000;5812.470000;0.000000
UE/MS;077006;Locomoção de Mensalista ( LM ) ;Paga 021137;5/2023;11;3407.150000;0.000000;3407.150000;0.000000
UE/MS;077007;Locomoção de Rercenseador ( LR ) ;Paga 021136;5/2023;19;10098.630000;0.000000;10098.630000;0.000000
UE/MS;077008;Rescisão de Recenseador ( RR ) ;Paga 021135;5/2023;3;7097.720000;228.130000;6869.590000;0.000000
UE/MS;077034;Rescisação de Mensalista ( RM ) ;Paga 021152;5/2023;4;17012.180000;3730.180000;13282.000000;0.000000
UE/MS;077069;Diárias ( EX ) ;Paga 021137;5/2023;1;451.350000;59.810000;391.540000;0.000000
UE/MS;077071;Produção de Recenseador ( PR ) ;Paga 021143;5/2023;41;3383.870000;267.840000;3116.030000;0.000000
UE/MS;077094;Rescisão de Recenseador ( RR ) ;Paga 021143;5/2023;8;23376.740000;799.930000;22576.810000;0.000000
UE/MS;077096;Locomoção de Rercenseador ( LR ) ;Paga 021144;5/2023;18;1630.000000;0.000000;1630.000000;0.000000
UE/MS;077097;Locomoção de Mensalista ( LM ) ;Paga 021145;5/2023;5;1962.900000;0.000000;1962.900000;0.000000
UE/MS;077136;Diárias ( EX ) ;Paga 021141;5/2023;1;451.350000;34.100000;417.250000;0.000000
UE/MS;077196;Diárias ( EX ) ;Paga 021141;5/2023;1;93.960000;0.000000;93.960000;0.000000
UE/MS;077241;Rescisação de Mensalista ( RM ) ;Paga 021152;5/2023;2;9130.640000;489.320000;8641.320000;0.000000
UE/MS;077242;Produção de Recenseador ( PR ) ;Paga 021143;5/2023;62;12404.100000;1301.250000;11102.850000;0.000000
UE/MS;077243;Rescisão de Recenseador ( RR ) ;Paga 021143;5/2023;2;9355.430000;321.240000;9034.190000;0.000000
UE/MS;077244;Locomoção de Mensalista ( LM ) ;Paga 021145;5/2023;3;600.000000;0.000000;600.000000;0.000000
UE/MS;077245;Locomoção de Rercenseador ( LR ) ;Paga 021144;5/2023;9;2360.900000;0.000000;2360.900000;0.000000
UE/MS;077328;Diárias ( EX ) ;Paga 021145;5/2023;2;300.900000;71.800000;229.100000;0.000000
UE/MS;077334;Diárias ( EX ) ;Paga 021145;5/2023;1;752.250000;107.720000;644.530000;0.000000
UE/MS;077365;Rescisão de Recenseador ( RR ) ;Paga 021149;5/2023;1;1682.010000;54.060000;1627.950000;0.000000
UE/MS;077441;Pagamento de Mensalista ( PM ) ;Calculada;6/2023;38;98543.320000;5419.800000;93123.520000;0.000000
UE/MS;077443;Produção de Recenseador ( PR ) ;Paga 021154;6/2023;55;16268.640000;1242.570000;15026.070000;0.000000
UE/MS;077444;Rescisão de Recenseador ( RR ) ;Paga 021154;6/2023;11;36347.180000;1287.810000;35059.370000;0.000000
UE/MS;077445;Locomoção de Mensalista ( LM ) ;Paga 021160;6/2023;42;24615.000000;0.000000;24615.000000;0.000000
UE/MS;077446;Locomoção de Rercenseador ( LR ) ;Paga 021155;6/2023;40;36504.600000;0.000000;36504.600000;0.000000
UE/MS;077450;Diárias ( EX ) ;Paga 021156;6/2023;4;1540.100000;209.330000;1330.770000;0.000000
UE/MS;077460;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021154;6/2023;12;38158.560000;26167.790000;11990.770000;0.000000
UE/MS;077508;Produção de Recenseador ( PR ) ;Paga 021157;6/2023;17;603.610000;45.270000;558.340000;0.000000
UE/MS;077511;Rescisação de Mensalista ( RM ) ;Paga 021161;6/2023;9;22696.920000;6621.990000;16074.930000;0.000000
UE/MS;077553;Diárias ( EX ) ;Paga 021156;6/2023;1;300.900000;59.810000;241.090000;0.000000
UE/MS;077577;Locomoção de Rercenseador ( LR ) ;Paga 021158;6/2023;19;14733.000000;0.000000;14733.000000;0.000000
UE/MS;077578;Rescisão de Recenseador ( RR ) ;Paga 021157;6/2023;20;60591.060000;2085.600000;58505.460000;0.000000
UE/MS;077606;Diárias ( EX ) ;Paga 021160;6/2023;1;356.930000;0.000000;356.930000;0.000000
UE/MS;077607;Locomoção de Mensalista ( LM ) ;Paga 021160;6/2023;2;300.000000;0.000000;300.000000;0.000000
UE/MS;077641;Diárias ( EX ) ;Paga 021164;6/2023;2;601.800000;59.800000;542.000000;0.000000
UE/MS;077643;Rescisão de Recenseador ( RR ) ;Paga 021162;6/2023;6;19291.860000;657.650000;18634.210000;0.000000
UE/MS;077644;Locomoção de Mensalista ( LM ) ;Paga 021164;6/2023;3;880.000000;0.000000;880.000000;0.000000
UE/MS;077681;Acerto de Rescisação de Mensalista ( AM ) ;Paga 021171;6/2023;2;2744.440000;0.000000;2744.440000;0.000000
UE/MS;077698;Diárias ( EX ) ;Paga 021164;6/2023;3;1069.700000;203.430000;866.270000;0.000000
UE/MS;077716;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021162;6/2023;1;2356.470000;2221.470000;135.000000;0.000000
UE/MS;077720;Rescisão de Recenseador ( RR ) ;Paga 021165;6/2023;9;32767.500000;1167.320000;31600.180000;0.000000
UE/MS;077741;Diárias ( EX ) ;Paga 021167;6/2023;1;300.900000;71.810000;229.090000;0.000000
UE/MS;077771;Rescisão de Recenseador ( RR ) ;Paga 021165;6/2023;5;13208.300000;431.290000;12777.010000;0.000000
UE/MS;077774;Produção de Recenseador ( PR ) ;Paga 021168;6/2023;17;205.880000;15.440000;190.440000;0.000000
UE/MS;077794;Diárias ( EX ) ;Paga 021167;6/2023;2;1654.950000;179.530000;1475.420000;0.000000
UE/MS;077825;Rescisação de Mensalista ( RM ) ;Paga 021171;6/2023;2;8627.940000;1182.840000;7445.100000;0.000000
UE/MS;077849;Diárias ( EX ) ;Paga 021170;6/2023;1;300.900000;71.810000;229.090000;0.000000
UE/MS;077850;Rescisão de Recenseador ( RR ) ;Paga 021172;6/2023;5;15397.920000;521.400000;14876.520000;0.000000
UE/MS;077883;Locomoção de Mensalista ( LM ) ;Paga 021174;6/2023;2;925.000000;0.000000;925.000000;0.000000
UE/MS;077886;Rescisação de Mensalista ( RM ) ;Paga 021187;6/2023;3;11275.000000;1731.260000;9543.740000;0.000000
UE/MS;077887;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021172;6/2023;5;15774.830000;14894.980000;879.850000;0.000000
UE/MS;077888;Diárias ( EX ) ;Paga 021174;6/2023;1;170.510000;33.100000;137.410000;0.000000
UE/MS;077944;Rescisação de Mensalista ( RM ) ;Paga 021187;6/2023;4;13895.470000;2311.860000;11583.610000;0.000000
UE/MS;078129;Locomoção de Mensalista ( LM ) ;Paga 021180;6/2023;3;422.000000;0.000000;422.000000;0.000000
UE/MS;078135;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021178;6/2023;1;8839.850000;4393.380000;4446.470000;0.000000
UE/MS;078142;Rescisão de Recenseador ( RR ) ;Paga 021178;6/2023;2;10312.870000;333.810000;9979.060000;0.000000
UE/MS;078183;Diárias ( EX ) ;Paga 021183;6/2023;1;2256.750000;215.450000;2041.300000;0.000000
UE/MS;078185;Rescisação de Mensalista ( RM ) ;Paga 021187;6/2023;14;59599.840000;7123.090000;52476.750000;0.000000
UE/MS;078199;Rescisão de Recenseador ( RR ) ;Paga 021181;6/2023;2;1439.430000;46.260000;1393.170000;0.000000
UE/MS;078211;Diárias ( EX ) ;Paga 021183;6/2023;1;451.350000;71.810000;379.540000;0.000000
UE/MS;078277;Rescisão de Recenseador ( RR ) ;Paga 021184;6/2023;3;10920.980000;863.550000;10057.430000;0.000000
UE/MS;078380;Rescisação de Mensalista ( RM ) ;Liberada;6/2023;39;185427.790000;15891.540000;169536.250000;0.000000
UE/MS;078381;Rescisão de Recenseador ( RR ) ;Paga 021188;6/2023;3;6409.040000;205.990000;6203.050000;0.000000
UE/MS;078527;Acerto de Rescisão de Recenseador ( AR ) ;Paga 021194;6/2023;2;11743.740000;9615.950000;2127.790000;0.000000
UE/MS;078554;Acerto de Rescisação de Mensalista ( AM ) ;Consolidada 021203;6/2023;1;32257.620000;0.000000;32257.620000;0.000000
UE/MS;078611;Rescisão de Recenseador ( RR ) ;Consolidada 021200;6/2023;1;66.690000;2.280000;64.410000;0.000000
UE/MS;078657;Rescisão de Recenseador ( RR ) ;Consolidada 021200;6/2023;2;312.240000;10.030000;302.210000;0.000000
UE/MS;078689;Rescisão de Recenseador ( RR ) ;Liberada;6/2023;1;284.460000;9.140000;275.320000;0.000000
UE/MS;078690;Rescisação de Mensalista ( RM ) ;Calculada;6/2023;1;6918.330000;372.300000;6546.030000;0.000000
UE/MS;078715;Diárias ( EX ) ;Liberada;6/2023;15;15797.250000;2131.250000;13666.000000;0.000000
UE/MS;078717;Diárias ( EX ) ;Liberada;6/2023;2;601.800000;136.820000;464.980000;0.000000
